date,rainfall_mm,temperature_C,discharge
2013-06-04,2.4469318,30.387207,267.04
2013-06-05,3.5793943,30.314148,193.42
2013-06-06,7.0193906,30.350922,203.86
2013-06-07,6.304561,29.468689,380.48
2013-06-08,8.507015,28.337769,454.61
2013-06-09,13.696593,28.901794,873.67
2013-06-10,15.310745,27.838501,984.94
2013-06-11,22.70604,27.287476,844.94
2013-06-12,31.315405,27.0094,454.61
2013-06-13,25.982365,26.364899,240.68
2013-06-14,9.666113,26.17694,284.66
2013-06-15,5.3410625,26.094055,299.48
2013-06-16,2.4048703,27.882568,291.4
2013-06-17,1.5052391,29.493958,2484.5
2013-06-18,3.0428753,29.62918,3855.44
2013-06-19,4.5675664,29.284485,1851.08
2013-06-20,7.62097,28.393646,1232.63
2013-06-21,9.777937,28.067749,970.26
2013-06-22,20.379488,27.374023,554.11
2013-06-23,24.96026,27.313293,488.04
2013-06-24,27.34509,26.930023,337.17
2013-06-25,16.33417,26.715271,359.55
2013-06-26,6.5702915,26.4422,524.21
2013-06-27,4.9195347,26.89087,5932.29
2013-06-28,7.1982665,27.255096,9794.64
2013-06-29,14.192433,27.351929,3573.88
2013-06-30,14.301223,26.992798,1365.56
2013-07-01,12.434346,26.890778,1097.98
2013-07-02,11.774721,26.252808,747.88
2013-07-03,6.2044754,26.960938,880.44
2013-07-04,4.334444,27.63092,756.32
2013-07-05,4.8734555,27.560364,844.94
2013-07-06,4.3433423,27.911041,984.94
2013-07-07,7.1232405,28.123444,1223.63
2013-07-08,4.872569,28.415924,1513.52
2013-07-09,8.152723,27.888275,1513.52
2013-07-10,10.392408,27.425415,1097.98
2013-07-11,15.837688,26.855652,873.67
2013-07-12,5.2114496,26.65506,844.94
2013-07-13,6.447583,26.538086,1771.94
2013-07-14,10.208422,26.18985,2047.63
2013-07-15,7.7083864,26.430664,2776.19
2013-07-16,6.8298936,26.435211,1894.88
2013-07-17,5.1306667,27.026794,2047.63
2013-07-18,8.396489,27.34375,1573.13
2013-07-19,8.907666,27.28949,1573.13
2013-07-20,11.653513,27.075317,1851.08
2013-07-21,17.210793,27.063782,1851.08
2013-07-22,18.97568,26.716064,2220.59
2013-07-23,9.08535,26.576508,3451.97
2013-07-24,7.5222754,26.504944,9840.46
2013-07-25,18.304403,26.161499,9840.46
2013-07-26,28.435364,25.402863,6521.68
2013-07-27,16.363413,25.965546,5283.32
2013-07-28,6.617684,26.41388,3322.99
2013-07-29,22.085218,25.779907,12401.31
2013-07-30,37.714577,25.225006,13099.11
2013-07-31,13.130836,25.328003,12119.69
2013-08-01,4.932481,25.158203,20887.03
2013-08-02,2.9208026,26.37445,20538.5
2013-08-03,3.7214954,27.287903,16131.38
2013-08-04,11.673783,27.11322,14520.6
2013-08-05,9.665311,26.948639,15813.2
2013-08-06,10.5836935,26.884277,13066.79
2013-08-07,15.273075,26.681183,11006.56
2013-08-08,15.076885,26.18988,10719.55
2013-08-09,7.328629,26.879395,8911.06
2013-08-10,8.580321,27.095825,8560.48
2013-08-11,12.780713,26.542908,8658.59
2013-08-12,9.9017315,26.352661,6804.36
2013-08-13,4.5361867,27.071014,5932.29
2013-08-14,3.548685,27.752289,6804.31
2013-08-15,5.88758,28.130005,8486.45
2013-08-16,10.2013235,27.30133,4976.73
2013-08-17,14.148851,26.41275,3451.97
2013-08-18,22.998247,25.819855,2722.52
2013-08-19,25.577267,25.612793,2894.88
2013-08-20,17.230072,25.462372,3573.88
2013-08-21,14.354715,25.052887,11859.13
2013-08-22,3.632671,25.633118,13099.11
2013-08-23,1.5665569,26.576263,10088.4
2013-08-24,2.145407,27.025696,12119.69
2013-08-25,1.6294703,27.134369,10887.87
2013-08-26,2.9165885,26.959473,8911.06
2013-08-27,18.544853,25.719513,8154.1
2013-08-28,23.865768,24.754608,3837.72
2013-08-29,10.649408,25.578552,3453.64
2013-08-30,1.2056597,27.162964,4213.43
2013-08-31,1.4644612,27.559235,8560.48
2013-09-01,5.747702,28.097656,14031.43
2013-09-02,12.343018,26.962158,12241.0
2013-09-03,12.184624,26.234497,8805.0
2013-09-04,1.9219668,26.979675,6953.0
2013-09-05,1.7977457,27.624695,4213.43
2013-09-06,6.935039,27.225525,4976.73
2013-09-07,9.21915,26.956665,4976.73
2013-09-08,10.772231,26.534119,2894.88
2013-09-09,8.177243,26.321564,1945.03
2013-09-10,6.7896414,27.03479,2360.52
2013-09-11,4.3345213,27.330566,2152.82
2013-09-12,2.7220547,27.631836,1962.96
2013-09-13,4.660628,27.880524,1771.94
2013-09-14,5.2006426,27.460388,1478.53
2013-09-15,5.5192413,27.048248,1325.87
2013-09-16,8.980458,26.869446,1197.12
2013-09-17,8.307585,26.67627,1156.04
2013-09-18,13.287529,26.644714,1196.0
2013-09-19,17.41636,25.851685,1341.92
2013-09-20,14.52289,25.603699,1573.13
2013-09-21,12.581188,25.837555,2894.88
2013-09-22,4.0837793,25.933868,3237.91
2013-09-23,0.68742186,26.901978,5865.35
2013-09-24,0.7886471,27.332397,5867.42
2013-09-25,1.5213046,27.669403,5821.3
2013-09-26,3.1615908,27.602966,5253.32
2013-09-27,10.199053,27.086853,4297.63
2013-09-28,17.429558,26.275238,2922.96
2013-09-29,15.682526,25.800842,2894.58
2013-09-30,22.231888,25.44809,2776.19
2013-10-01,20.958792,25.081879,2775.18
2013-10-02,12.328684,25.653961,5932.29
2013-10-03,10.363615,25.81897,10396.7
2013-10-04,6.4361115,25.97647,11859.13
2013-10-05,6.176982,26.404846,9794.64
2013-10-06,3.9888718,26.78888,8486.45
2013-10-07,9.189066,26.259094,10719.55
2013-10-08,10.941679,25.690125,10742.97
2013-10-09,10.960882,25.541077,4976.73
2013-10-10,5.58781,25.643555,12241.67
2013-10-11,9.460695,26.210571,16259.53
2013-10-12,46.40527,25.15683,19051.14
2013-10-13,35.356365,24.791595,13973.62
2013-10-14,2.1867752,24.918365,18486.88
2013-10-15,0.31641567,25.345215,10775.16
2013-10-16,0.29539892,25.823608,9794.64
2013-10-17,0.44613445,25.742737,5821.3
2013-10-18,0.29324478,25.918335,4297.68
2013-10-19,0.7172427,26.059814,3603.22
2013-10-20,4.7901645,25.876648,2531.97
2013-10-21,15.179796,24.626617,1851.08
2013-10-22,13.307038,24.193634,1945.03
2013-10-23,20.278086,24.09552,2360.52
2013-10-24,21.806744,23.75238,4803.82
2013-10-25,31.680279,23.736572,8154.1
2013-10-26,19.426586,23.619812,10719.55
2013-10-27,17.944359,23.460358,6953.71
2013-10-28,0.78093696,24.262146,8911.06
2013-10-29,0.05738651,24.13031,8397.41
2013-10-30,0.09652082,23.629639,5868.35
2013-10-31,1.7628984,23.438385,6521.68
2013-11-01,0.030409869,23.646423,3603.22
2013-11-02,0.01583997,23.791565,1513.52
2013-11-03,0.012255276,23.722046,1771.94
2013-11-04,0.038921133,23.45337,1513.52
2013-11-05,0.06743487,23.066193,1569.36
2013-11-06,0.062021367,22.899414,1163.58
2013-11-07,0.05134246,22.71463,1156.04
2013-11-08,0.009190055,22.501984,1097.98
2013-11-09,0.00077976903,22.33014,1097.98
2013-11-10,0.001114116,21.894226,984.98
2013-11-11,0.0,21.105652,873.67
2013-11-12,0.0,20.57428,855.16
2013-11-13,0.00018736895,20.080566,984.94
2013-11-14,3.3659097e-05,19.628693,855.16
2013-11-15,0.018530453,19.753174,756.32
2013-11-16,0.24186301,21.006409,747.88
2013-11-17,0.0053506736,22.26181,984.98
2013-11-18,0.0,21.818878,1097.98
2013-11-19,0.013892231,21.37259,873.67
2013-11-20,0.12019663,21.179108,855.16
2013-11-21,1.9452791,21.342407,756.32
2013-11-22,0.5152096,22.253479,747.88
2013-11-23,0.09599573,23.492615,556.64
2013-11-24,0.3025627,23.527039,556.64
2013-11-25,0.015684016,22.257568,545.64
2013-11-26,0.0029878055,21.195007,556.64
2013-11-27,0.020497266,20.93216,556.64
2013-11-28,0.25955984,22.043732,545.64
2013-11-29,0.080334164,23.623962,545.64
2013-11-30,0.17729591,23.55008,524.21
2013-12-01,0.13685115,22.173767,488.04
2013-12-02,0.008497799,21.32306,431.47
2013-12-03,0.0023258436,20.661163,454.61
2013-12-04,1.1219697e-06,20.09378,431.47
2013-12-05,1.34636375e-05,19.330322,375.44
2013-12-06,0.0,18.47644,359.55
2013-12-07,1.1219697e-06,18.560883,337.17
2013-12-08,0.002231598,18.788452,375.44
2013-12-09,0.32802808,19.060577,333.39
2013-12-10,2.3979917,19.828125,303.07
2013-12-11,0.10954015,19.980713,303.69
2013-12-12,0.00045215382,19.18512,267.04
2013-12-13,0.0,18.859497,259.45
2013-12-14,3.3659094e-06,18.919067,249.47
2013-12-15,0.00019522273,18.573242,209.97
2013-12-16,2.9171215e-05,18.716614,203.86
2013-12-17,0.00018512501,18.89273,196.14
2013-12-18,0.00039493336,18.634125,190.04
2013-12-19,0.0005699607,19.241364,185.07
2013-12-20,0.018298205,19.904419,184.46
2013-12-21,0.025144465,20.580933,181.68
2013-12-22,0.001743541,20.806671,177.67
2013-12-23,0.0010950426,20.710968,177.67
2013-12-24,6.7318186e-05,20.41449,174.98
2013-12-25,0.0015696357,19.895416,174.98
2013-12-26,0.00065298646,19.336182,174.98
2013-12-27,3.2537122e-05,19.437195,171.71
2013-12-28,3.926894e-05,19.865143,174.98
2013-12-29,0.0003534205,20.1828,171.82
2013-12-30,0.0009110395,19.90738,174.98
2013-12-31,0.0001077091,19.875305,177.67
2014-01-01,0.000594644,20.282959,177.67
2014-01-02,0.00036912807,20.320068,174.98
2014-01-03,0.0007203046,19.862732,177.67
2014-01-04,0.005682777,19.787964,181.68
2014-01-05,0.13480692,20.584137,177.67
2014-01-06,0.23481369,20.427856,174.06
2014-01-07,0.12787987,19.833923,171.71
2014-01-08,0.028110955,19.7406,164.63
2014-01-09,0.0035521563,20.155151,164.63
2014-01-10,0.022333931,20.779114,161.72
2014-01-11,0.2586993,20.711517,161.72
2014-01-12,0.073013306,20.364777,159.09
2014-01-13,0.04653931,19.885895,159.09
2014-01-14,0.043485306,20.00232,157.26
2014-01-15,0.055013545,20.416138,157.26
2014-01-16,0.15219633,20.82257,164.63
2014-01-17,0.13023826,21.021729,164.03
2014-01-18,0.3889252,20.687042,168.29
2014-01-19,0.11675105,21.071564,171.71
2014-01-20,0.035820004,21.11499,209.97
2014-01-21,0.027724994,20.655396,267.04
2014-01-22,0.014732585,20.4198,284.66
2014-01-23,0.0036385478,20.67456,149.47
2014-01-24,0.007511588,20.988708,209.97
2014-01-25,0.00025132124,21.0737,133.03
2014-01-26,0.00041625078,20.810669,130.02
2014-01-27,0.0025872623,19.855316,130.02
2014-01-28,0.0002457114,19.59085,129.46
2014-01-29,8.190379e-05,19.695557,130.02
2014-01-30,0.0,19.918518,133.03
2014-01-31,5.609849e-06,19.92749,141.63
2014-02-01,0.00021766215,20.177185,146.52
2014-02-02,0.0,20.443726,141.63
2014-02-03,5.609849e-06,21.206238,149.06
2014-02-04,2.0195454e-05,22.134766,152.96
2014-02-05,0.00049478863,22.805359,190.04
2014-02-06,0.0002154182,23.308044,196.14
2014-02-07,0.0010299681,24.164307,203.86
2014-02-08,0.0,24.504578,204.49
2014-02-09,1.34636375e-05,24.404358,157.26
2014-02-10,0.005426968,23.465393,157.26
2014-02-11,0.1899147,22.807312,154.63
2014-02-12,0.16067617,22.178406,152.96
2014-02-13,0.09998097,23.229126,152.96
2014-02-14,0.19196904,23.520386,146.52
2014-02-15,4.269123,22.242065,146.52
2014-02-16,8.854645,19.707275,141.63
2014-02-17,0.10775398,18.971436,190.04
2014-02-18,5.1610612e-05,18.834229,184.46
2014-02-19,6.7318188e-06,20.068512,181.68
2014-02-20,2.8049244e-05,21.170227,157.26
2014-02-21,0.0002558091,22.736877,154.63
2014-02-22,1.4707768,23.764832,151.75
2014-02-23,1.2590936,22.767395,209.97
2014-02-24,0.088320345,23.489258,249.47
2014-02-25,0.1708199,24.15683,337.17
2014-02-26,0.4262184,24.206085,333.49
2014-02-27,1.1927493,23.533905,168.29
2014-02-28,1.4510223,22.167755,167.68
2014-03-01,1.3021278,22.782654,196.14
2014-03-02,0.63931525,22.635864,163.29
2014-03-03,1.7126666,22.904175,209.97
2014-03-04,12.302305,20.184021,375.44
2014-03-05,0.34328124,21.894104,196.14
2014-03-06,1.4933676,22.493958,203.86
2014-03-07,0.53648674,23.28891,209.97
2014-03-08,0.77134746,23.947418,196.14
2014-03-09,2.346822,23.72406,196.14
2014-03-10,1.8676994,22.610168,203.86
2014-03-11,0.120681316,24.63504,234.66
2014-03-12,0.17486909,25.45642,196.14
2014-03-13,0.46467724,25.319092,177.67
2014-03-14,0.24163637,25.940704,168.29
2014-03-15,0.11203766,26.75238,241.47
2014-03-16,0.023280872,27.062378,203.86
2014-03-17,3.4781064e-05,27.372864,190.04
2014-03-18,0.019895889,28.073181,209.97
2014-03-19,0.03489326,28.081482,159.09
2014-03-20,0.032860253,27.434479,192.78
2014-03-21,0.07438548,27.497131,177.67
2014-03-22,0.5030913,27.801636,196.14
2014-03-23,0.13552272,27.87967,194.19
2014-03-24,0.18606634,28.28061,161.72
2014-03-25,0.2705271,27.876709,192.78
2014-03-26,0.05223779,29.225128,154.63
2014-03-27,0.020201067,29.984009,177.67
2014-03-28,0.0058903415,30.578918,174.06
2014-03-29,0.0012846553,30.953766,165.24
2014-03-30,0.00012117274,31.003357,161.72
2014-03-31,0.025238711,30.495972,154.63
2014-04-01,0.301719,29.79358,164.63
2014-04-02,0.08024216,29.73175,181.68
2014-04-03,0.17016354,30.084473,203.86
2014-04-04,9.7611366e-05,29.499146,192.78
2014-04-05,0.00023561365,29.743774,168.29
2014-04-06,6.395228e-05,30.597412,149.06
2014-04-07,0.0018546161,31.47647,146.52
2014-04-08,0.10906892,31.300537,259.45
2014-04-09,0.5209833,29.98169,190.04
2014-04-10,0.19166948,29.585571,181.68
2014-04-11,0.22169338,29.826874,284.66
2014-04-12,0.6512473,29.350159,192.78
2014-04-13,1.259033,28.73108,177.67
2014-04-14,0.3355587,29.003296,359.55
2014-04-15,0.14288846,29.756714,284.66
2014-04-16,0.64612556,29.988617,259.45
2014-04-17,1.9100167,29.457947,209.97
2014-04-18,1.6944504,29.42044,196.14
2014-04-19,0.52736616,30.178955,190.04
2014-04-20,0.71386,29.637878,184.46
2014-04-21,0.25136164,30.59967,192.72
2014-04-22,0.3140943,30.803772,177.67
2014-04-23,0.1511742,31.497864,203.86
2014-04-24,0.10543823,32.021423,196.14
2014-04-25,0.024629481,32.094666,259.45
2014-04-26,0.14078027,32.36734,333.49
2014-04-27,0.20243478,32.381226,192.78
2014-04-28,0.5519452,32.15265,196.14
2014-04-29,0.29097387,31.982666,209.97
2014-04-30,0.106850795,31.897186,192.78
2014-05-01,0.42969763,31.838287,181.68
2014-05-02,0.9546684,31.12677,203.86
2014-05-03,0.82141316,30.65564,184.46
2014-05-04,0.9272632,30.161926,181.68
2014-05-05,1.5386751,29.131409,196.14
2014-05-06,1.0133215,29.507568,192.78
2014-05-07,0.41936538,30.495636,203.86
2014-05-08,0.8790342,30.899841,249.47
2014-05-09,3.690272,29.461212,184.46
2014-05-10,7.2596188,27.417694,181.68
2014-05-11,0.13653363,30.950378,164.63
2014-05-12,0.004688712,32.501892,184.46
2014-05-13,0.075023875,32.422394,203.36
2014-05-14,0.11570202,31.98236,196.14
2014-05-15,0.047630984,31.845764,209.97
2014-05-16,0.004197289,32.36026,333.49
2014-05-17,0.09100297,32.670044,303.69
2014-05-18,0.48067206,32.54187,203.86
2014-05-19,0.5526666,32.32721,184.46
2014-05-20,0.029162237,32.30658,184.46
2014-05-21,0.029912835,33.024475,196.14
2014-05-22,0.2518463,33.13861,249.47
2014-05-23,0.13980192,33.26471,333.49
2014-05-24,1.2089382,32.519897,375.44
2014-05-25,19.041176,28.206238,431.47
2014-05-26,34.436546,26.207703,453.35
2014-05-27,15.351436,27.055573,488.04
2014-05-28,0.22280076,29.71991,431.47
2014-05-29,0.055890925,31.673767,375.44
2014-05-30,0.042412702,32.894287,873.67
2014-05-31,0.77457994,31.834106,1156.04
2014-06-01,4.0030274,31.130432,1097.98
2014-06-02,1.1578178,31.241333,855.16
2014-06-03,0.95275426,31.07016,747.88
2014-06-04,0.7477581,31.705048,524.21
2014-06-05,0.09488387,32.37317,431.47
2014-06-06,0.027821485,33.238647,431.47
2014-06-07,0.208738,33.288605,488.04
2014-06-08,1.7293291,32.719543,375.44
2014-06-09,0.43699938,32.464294,524.21
2014-06-10,0.58172333,33.10199,529.09
2014-06-11,0.42659646,33.50464,488.04
2014-06-12,0.34713635,33.617126,431.47
2014-06-13,0.51646966,33.446716,375.44
2014-06-14,1.7889539,31.377136,359.55
2014-06-15,2.544559,30.841797,375.44
2014-06-16,5.1259956,30.865753,431.47
2014-06-17,13.211013,29.150024,375.44
2014-06-18,25.958662,27.350616,431.47
2014-06-19,25.6979,26.696228,380.48
2014-06-20,22.862135,26.567505,359.55
2014-06-21,8.487766,27.530457,303.69
2014-06-22,1.4581995,29.89972,284.66
2014-06-23,0.5168298,31.101837,181.68
2014-06-24,0.6411553,30.99591,177.67
2014-06-25,2.3549943,29.607544,174.06
2014-06-26,11.358996,27.860626,184.46
2014-06-27,14.356508,27.37439,190.04
2014-06-28,8.063013,27.922424,184.46
2014-06-29,7.596438,28.727997,164.63
2014-06-30,7.850971,28.146362,154.63
2014-07-01,5.1367598,29.302185,182.78
2014-07-02,4.6440473,29.700592,192.78
2014-07-03,12.823451,29.257019,196.14
2014-07-04,16.372149,27.555054,284.66
2014-07-05,9.851661,27.596558,249.47
2014-07-06,5.611914,28.09259,192.78
2014-07-07,2.9026685,28.879059,177.78
2014-07-08,4.42597,28.693329,177.67
2014-07-09,7.5876064,29.222778,182.78
2014-07-10,13.51498,28.902985,203.86
2014-07-11,19.749054,27.26233,209.97
2014-07-12,18.479574,27.288025,203.86
2014-07-13,20.92043,27.257385,182.78
2014-07-14,25.072908,27.092804,203.87
2014-07-15,17.650326,26.430176,337.17
2014-07-16,5.3340707,26.802734,453.35
2014-07-17,11.405813,27.133698,1569.36
2014-07-18,30.150927,26.26532,1163.58
2014-07-19,32.38668,25.70877,1097.98
2014-07-20,49.142143,25.307556,1156.04
2014-07-21,60.20984,24.755371,1341.97
2014-07-22,17.844553,25.053864,5335.09
2014-07-23,0.89753544,25.946411,6521.68
2014-07-24,1.5345035,26.333252,11559.13
2014-07-25,3.2351348,26.234375,20535.5
2014-07-26,8.348416,26.221191,8911.06
2014-07-27,11.86759,26.86789,4976.73
2014-07-28,10.208808,27.143677,16259.53
2014-07-29,15.390322,26.829498,14051.14
2014-07-30,20.013472,26.489471,13066.56
2014-07-31,18.68302,27.01593,13099.11
2014-08-01,9.580296,27.828888,20887.03
2014-08-02,20.178185,27.164246,19055.5
2014-08-03,40.18754,25.731445,16131.38
2014-08-04,53.221073,25.355011,24186.33
2014-08-05,26.684628,25.506653,28746.77
2014-08-06,1.5910587,26.99588,26830.56
2014-08-07,2.7787747,27.658264,31345.83
2014-08-08,9.512395,27.058167,31343.82
2014-08-09,18.230661,26.269318,29288.21
2014-08-10,12.857676,26.381317,20936.28
2014-08-11,4.371893,26.952545,21019.28
2014-08-12,4.867473,27.412292,20887.03
2014-08-13,7.290115,27.541199,19731.25
2014-08-14,13.596328,26.815033,16937.33
2014-08-15,5.848309,27.272308,16920.62
2014-08-16,5.3668666,26.80249,13099.11
2014-08-17,5.8352747,26.868225,11859.13
2014-08-18,3.4026573,27.629517,10775.16
2014-08-19,2.935514,28.605957,10719.55
2014-08-20,8.095276,27.49823,8911.06
2014-08-21,9.495805,27.401978,4813.11
2014-08-22,9.68231,26.79889,4581.85
2014-08-23,7.895167,26.91681,4976.73
2014-08-24,5.6281686,27.748322,4654.24
2014-08-25,6.5797267,27.7724,4654.0
2014-08-26,7.2724195,27.567505,3355.32
2014-08-27,11.42597,27.19806,3237.91
2014-08-28,8.2115755,26.872925,3355.32
2014-08-29,9.638271,26.844269,3453.64
2014-08-30,11.434845,26.343933,3573.88
2014-08-31,17.339434,25.964142,4654.0
2014-09-01,24.311878,25.141418,3855.44
2014-09-02,15.940811,25.265137,4297.68
2014-09-03,21.537668,25.366425,5335.09
2014-09-04,21.776709,25.671783,8851.7
2014-09-05,29.371254,25.631927,6804.31
2014-09-06,33.402905,25.591064,20533.5
2014-09-07,7.7473803,26.127197,20543.65
2014-09-08,2.316943,25.916138,17586.11
2014-09-09,0.9227988,26.1427,20936.28
2014-09-10,2.3833566,26.473083,16063.94
2014-09-11,4.9032974,26.96106,14031.43
2014-09-12,5.47738,26.9404,12119.69
2014-09-13,8.810966,26.732025,14031.43
2014-09-14,8.60404,26.726898,13066.79
2014-09-15,6.918025,26.53659,8658.59
2014-09-16,5.650969,26.82544,10396.7
2014-09-17,2.8706987,27.471008,8911.06
2014-09-18,7.3083553,28.138245,8658.59
2014-09-19,16.052523,27.070984,6804.31
2014-09-20,21.794073,25.947144,5335.09
2014-09-21,11.881769,26.04007,5283.32
2014-09-22,4.5239596,27.044617,5868.35
2014-09-23,1.1891052,27.891693,11859.13
2014-09-24,0.29844174,28.042023,13549.97
2014-09-25,0.23953156,27.650146,12805.5
2014-09-26,0.11374641,27.904083,8911.06
2014-09-27,0.0662467,27.772614,5821.3
2014-09-28,0.041628446,27.473297,3573.88
2014-09-29,0.124625035,27.732147,3855.44
2014-09-30,0.2853214,27.651306,3641.49
2014-10-01,0.49081248,27.366455,2870.44
2014-10-02,0.72809,27.386261,2182.82
2014-10-03,1.0217128,27.435425,1478.53
2014-10-04,0.88640666,27.330536,1513.52
2014-10-05,1.6113819,27.153961,1341.92
2014-10-06,1.9947826,26.59082,1513.52
2014-10-07,1.5900466,26.384766,1341.92
2014-10-08,0.800448,26.955688,1341.92
2014-10-09,0.40382385,27.240479,1365.56
2014-10-10,3.6389744,27.03238,1232.63
2014-10-11,9.525919,26.242432,1459.91
2014-10-12,28.264791,25.10968,1228.14
2014-10-13,25.447536,25.657715,13066.79
2014-10-14,1.2863159,26.875732,10887.87
2014-10-15,2.357169,26.84134,4581.85
2014-10-16,3.3427868,26.321777,2722.52
2014-10-17,3.5152323,25.944489,2531.97
2014-10-18,1.3720444,26.049194,2438.4
2014-10-19,0.34665725,26.349762,1851.07
2014-10-20,0.6102001,26.129028,1648.04
2014-10-21,0.4113186,25.512268,1648.04
2014-10-22,0.13555863,25.13153,2047.63
2014-10-23,0.04254285,24.88501,1478.53
2014-10-24,0.048304167,25.023132,1156.04
2014-10-25,0.6791855,24.964142,1097.98
2014-10-26,4.1597657,23.124207,873.67
2014-10-27,2.5347686,22.522705,855.16
2014-10-28,1.0203384,23.328918,880.44
2014-10-29,0.07578906,23.748535,1132.0
2014-10-30,0.014237796,24.142578,1156.04
2014-10-31,0.0007696713,24.27005,1097.98
2014-11-01,0.0012330447,23.948792,1111.87
2014-11-02,0.001228557,23.997284,1365.56
2014-11-03,0.0012846553,23.475311,1097.98
2014-11-04,0.0013149485,23.104614,880.44
2014-11-05,0.00012902652,23.315063,855.16
2014-11-06,2.2439394e-06,23.361816,756.32
2014-11-07,0.2108316,22.768158,873.67
2014-11-08,0.45993242,23.796814,545.64
2014-11-09,0.2758026,24.617737,556.64
2014-11-10,1.0415672,25.338806,577.75
2014-11-11,1.3020751,25.554321,756.32
2014-11-12,0.81641364,24.95111,747.88
2014-11-13,0.26548386,24.559692,556.64
2014-11-14,0.0151757635,24.294556,545.64
2014-11-15,0.0046180277,23.874786,545.64
2014-11-16,0.08790969,23.642365,555.52
2014-11-17,0.06923339,22.78482,544.98
2014-11-18,0.034325544,21.727722,539.21
2014-11-19,0.0040626526,21.213531,524.21
2014-11-20,4.487879e-05,21.090027,529.09
2014-11-21,0.00025693106,21.297913,524.21
2014-11-22,1.5707577e-05,21.45044,488.04
2014-11-23,1.34636375e-05,21.386414,488.04
2014-11-24,0.00011107501,21.051514,493.79
2014-11-25,0.00015034397,20.5318,488.04
2014-11-26,1.4585607e-05,20.47873,483.39
2014-11-27,0.0,20.699127,431.47
2014-11-28,5.834243e-05,21.293243,453.35
2014-11-29,0.0003837137,21.7807,453.35
2014-11-30,0.00014136819,21.873688,431.47
2014-12-01,5.1610612e-05,21.719849,431.47
2014-12-02,3.3659094e-06,21.057892,380.48
2014-12-03,1.4585607e-05,20.699097,359.55
2014-12-04,0.00019410078,20.477356,375.44
2014-12-05,0.0002670288,20.319214,359.55
2014-12-06,0.00014697804,20.350464,337.17
2014-12-07,0.0013295341,20.36261,359.55
2014-12-08,0.004041335,20.586487,375.44
2014-12-09,0.003729428,21.017578,337.17
2014-12-10,0.0003085417,21.489502,337.17
2014-12-11,0.013068704,21.44278,333.49
2014-12-12,0.04952038,21.166168,303.69
2014-12-13,0.11320002,20.938934,333.49
2014-12-14,0.39612153,20.917877,303.69
2014-12-15,0.7287676,20.949554,299.48
2014-12-16,0.11766657,19.912659,291.4
2014-12-17,0.021774067,17.756744,284.66
2014-12-18,0.0,17.20401,284.66
2014-12-19,6.7318188e-06,17.382965,291.4
2014-12-20,0.00047347124,17.701904,284.66
2014-12-21,6.7318188e-06,17.989166,284.66
2014-12-22,6.1708335e-05,18.022583,267.04
2014-12-23,0.00026927274,18.41864,267.67
2014-12-24,2.2439394e-06,18.69519,284.97
2014-12-25,1.5707577e-05,18.655823,267.67
2014-12-26,0.0,17.725525,284.02
2014-12-27,2.2439394e-06,16.660522,267.67
2014-12-28,0.0,16.62207,267.67
2014-12-29,0.9367258,18.110626,266.41
2014-12-30,1.8624092,19.768005,284.02
2014-12-31,8.657685,19.83612,285.29
2015-01-01,13.866194,20.309723,285.29
2015-01-02,1.9998697,21.283966,299.48
2015-01-03,2.614807,21.668396,299.48
2015-01-04,1.2873526,21.438568,291.4
2015-01-05,0.082722835,19.567688,291.4
2015-01-06,0.011412676,18.808746,284.02
2015-01-07,0.004155776,18.892822,284.02
2015-01-08,0.22663228,18.75586,291.4
2015-01-09,0.037092324,17.853333,299.48
2015-01-10,0.0,18.125366,333.49
2015-01-11,0.0,17.72351,303.69
2015-01-12,0.00038034777,17.865997,299.48
2015-01-13,0.0010916766,17.932678,291.4
2015-01-14,0.00016268561,18.800446,285.29
2015-01-15,0.00026254094,19.088867,285.29
2015-01-16,0.0040547987,18.847534,267.04
2015-01-17,0.00045215382,18.22287,285.29
2015-01-18,0.004184947,17.432068,267.04
2015-01-19,0.003940358,17.628784,267.04
2015-01-20,0.00023785759,18.0766,285.29
2015-01-21,0.00023112577,18.756653,267.04
2015-01-22,2.3561364e-05,19.50003,285.29
2015-01-23,0.009242787,20.370178,267.04
2015-01-24,0.024513919,21.153198,284.02
2015-01-25,0.009247275,21.60669,267.04
2015-01-26,0.0046976875,21.835022,259.45
2015-01-27,0.025453007,22.059479,259.45
2015-01-28,0.08685168,22.101288,284.2
2015-01-29,0.20796494,21.787842,267.04
2015-01-30,0.21528244,20.312256,258.82
2015-01-31,0.12653014,19.16156,258.82
2015-02-01,0.019849889,19.649963,266.41
2015-02-02,0.0013250463,20.726868,249.47
2015-02-03,4.2634852e-05,21.835175,209.97
2015-02-04,0.00022215,22.60257,209.97
2015-02-05,0.0026422387,22.236023,206.54
2015-02-06,3.926894e-05,21.589783,206.54
2015-02-07,0.0005172281,21.957764,203.86
2015-02-08,0.013918036,22.378296,196.14
2015-02-09,0.20292282,21.905945,192.78
2015-02-10,0.13722363,22.398193,182.78
2015-02-11,1.019341,22.039917,177.67
2015-02-12,3.6387277,20.967346,166.29
2015-02-13,0.20755094,21.972656,164.63
2015-02-14,0.07241193,22.33728,164.63
2015-02-15,0.019062268,23.771362,168.29
2015-02-16,0.15913346,23.911926,161.72
2015-02-17,0.10786393,24.469147,164.63
2015-02-18,0.23552616,25.057281,168.29
2015-02-19,0.13194364,24.87967,161.72
